Date,Open,High,Low,Close,Volume,returns,log_returns,vol_4,vol_13,vol_26,mom_4,mom_13,mom_26,mom_52,sma_4,sma_13,sma_26,sma_52,trend_13_52,price_vs_sma_52,sma13_slope,high_13,low_13,breakout_13,breakdown_13,high_26,breakout_26,range_position_13,tr,atr_4,atr_13,atr_pct,cummax,drawdown,vol_rel_4,umap_1,umap_2,cluster,cluster_prob,fwd_ret_1,fwd_dd_1,fwd_ret_4,fwd_dd_4,fwd_ret_12,fwd_dd_12,fwd_ret_24,fwd_dd_24,meta_state,pred_prob_bull,feat_rsi,feat_bb,feat_sma,feat_mom,feat_bull,feat_conf,rsi14,mom63,trade_score,signature,signal
2003-08-08,26.504691365599726,26.825243894270937,25.247788627364958,25.365886688232422,438206100,-0.04418295471353506,-0.04518875946867353,0.02498419264637889,0.028187593109941816,0.029899979136769235,-0.05559043892398763,0.05843041625613021,0.2629151994098622,0.28889862363692664,26.279037475585938,25.56120094886193,23.82313999762902,22.265471678513748,0.1480197373733867,0.13924766807031475,0.025219266396119266,27.626625064525445,23.121999687485047,-0.08183186947420418,0.09704554238714458,27.626625064525445,-0.08183186947420418,0.4981295475055996,1.5774552669059787,1.3075159455233427,1.2841604453679414,0.050625490098230266,99.17115020751953,-0.7442211103213656,1.0529295157360552,-2.287762,8.706654,10,0.4026593102554615,0.03658093860980838,0.03658093860980838,0.1286991607658603,0.03658093860980838,0.16993637881860546,0.03658093860980838,0.2645444066221372,0.03658093860980838,neutral,,0,0,1,0,0,0,59.93344261439378,-0.03745165194029154,2,001000,1
2003-08-15,25.37431352822985,26.39502265296354,25.332136123955763,26.293794631958008,259745800,0.03658093860980838,0.035927738228757784,0.0350250119448532,0.0295308579640781,0.030145491752104746,-0.003516942643851162,0.08606219288980332,0.2727644969644998,0.2619426664861475,26.255837440490723,25.721476628230167,24.039870335505558,22.37042991931622,0.14979804684130893,0.17538173056093465,0.018787884923221254,27.626625064525445,23.121999687485047,-0.04824441745795749,0.13717649802537268,27.626625064525445,-0.04824441745795749,0.7041195835372384,1.062886529007777,1.187309368422543,1.3127120923156794,0.0499247868438199,99.17115020751953,-0.7348644784603464,0.6982619984554652,-3.2297153,8.127374,10,1.0,0.040744270746096545,0.040744270746096545,0.0850182593751807,0.040744270746096545,0.14308657612577713,0.040744270746096545,0.18974944798966975,0.040744270746096545,neutral,,0,0,1,1,0,0,63.82768166701443,0.03761605562284975,4,001100,0
2003-08-22,26.411896822088565,28.149628062034637,26.344412000410507,27.365116119384766,363813800,0.040744270746096545,0.039936102149711564,0.040573774706058614,0.02966588302537812,0.030560291539689425,0.02012585333104755,0.15444803845970934,0.2888359559597471,0.28986059956141585,26.390807628631592,26.003095626831055,24.27574297098013,22.488690596360428,0.1562743288859778,0.21683901524322358,0.02159277899932821,28.149628062034637,23.535352607504475,-0.02786935375916888,0.16272386378690307,28.149628062034637,-0.02786935375916888,0.8299815539014559,1.855833430076629,1.353913565094536,1.3717599628842008,0.05012805196585591,99.17115020751953,-0.7240617249863273,1.0290209384241444,-3.2273314,8.048212,10,0.9069770925307964,0.029284943503269822,0.029284943503269822,0.06596784515893761,0.029284943503269822,0.08014844985105807,0.0043161725889131475,0.14502249288746327,0.0043161725889131475,neutral,,0,0,1,1,0,0,67.0620386945255,0.14628946841104962,4,001100,0
2003-08-29,27.297635409482346,28.22555101298431,26.833675477367418,28.166501998901367,278875100,0.029284943503269822,0.028864331544106673,0.04014022630867558,0.026518112191155623,0.030700679071132116,0.061347590468213475,0.12084574396746972,0.3271063808027814,0.42145563259398333,26.79782485961914,26.236696830162636,24.542762389549843,22.649291552030125,0.1583892930995876,0.24359306931066982,0.026426609714156557,28.22555101298431,24.68260319162897,-0.0020920411458320576,0.14114794862698887,28.22555101298431,-0.0020920411458320576,0.983333366151479,1.3918755356168937,1.4720126904018196,1.3509951138670162,0.04796460397956806,99.17115020751953,-0.7159808881921622,0.8320650841000811,-3.25543,8.100441,10,1.0,0.016471801085082394,0.016471801085082394,-0.02425836603552467,-0.02425836603552467,0.025157443521214518,-0.02425836603552467,0.10675118008575524,-0.02425836603552467,neutral,,0,0,1,1,0,0,73.38644897423892,0.20890623046790413,4,001100,0
2003-09-05,28.25086403080755,28.967880655181386,27.947181505148286,28.630455017089844,320298100,0.016471801085082394,0.016337612516111294,0.010644199805496373,0.02659128257809209,0.029816485249566538,0.1286991607658603,0.12645159886278745,0.3830470682378653,0.48533868416360204,27.613966941833496,26.483924278846153,24.847741493811974,22.829197003291203,0.1600900493796633,0.254115727897144,0.029642452555743715,28.967880655181386,24.68260319162897,-0.011648268028582431,0.15994471064542237,28.967880655181386,-0.011648268028582431,0.9212593254552478,1.0206991500330993,1.3328236611835997,1.2893490141087913,0.04503417823220638,99.17115020751953,-0.7113025818781018,1.0478106091535289,-2.9407017,8.0117,10,0.6527296520516618,-0.0035349676801812446,-0.0035349676801812446,0.007365859495060967,-0.04007013974920659,0.04242820608684372,-0.04007013974920659,0.0864597453906586,-0.04007013974920659,neutral,,0,0,1,1,0,0,70.4031901442755,0.31448433392128083,4,001100,0
2003-09-12,28.6810902028844,29.12817675572064,27.8459624517596,28.529247283935547,470615900,-0.0035349676801812446,-0.003541230441893999,0.01897962483177556,0.026497361895114924,0.02909495610852477,0.0850182593751807,0.12883872009708397,0.3149303671271759,0.4710745703628505,28.17283010482788,26.734397594745342,25.11054354447585,23.004884939927322,0.16211829203044914,0.240138664393845,0.02812365029184072,29.12817675572064,24.68260319162897,-0.02056185928861709,0.15584434358249344,29.12817675572064,-0.02056185928861709,0.8652750959689789,1.282214303961041,1.3876556049219158,1.30881471797537,0.04587624429587901,99.17115020751953,-0.7123231179205145,1.313099743311066,-2.8627412,8.00386,10,0.5640853028998221,0.022471205496197078,0.022471205496197078,0.03518579456437432,-0.0366647808844528,0.0360731729852406,-0.0366647808844528,0.08173495351040971,-0.0366647808844528,neutral,,0,0,1,1,0,0,68.54290481879168,0.29578547553092616,4,001100,0
2003-09-19,28.54610528655442,29.406530981775347,28.2086795885333,29.170333862304688,383118600,0.022471205496197078,0.022222447654379786,0.014143122319529624,0.02671524444052801,0.02770596200505602,0.06596784515893761,0.1382485879490598,0.27272663723479074,0.5957535764663728,28.62413454055786,27.006932185246395,25.35095794384296,23.214314937591553,0.16337407577396812,0.2565666460856184,0.02935717708939145,29.406530981775347,24.68260319162897,-0.00803213135262515,0.18181755934875277,29.406530981775347,-0.00803213135262515,0.9499998454753389,1.197851393242047,1.2231600957132702,1.317899834484434,0.045179456659818616,99.17115020751953,-0.705858671586801,1.0547637678566917,-2.9884384,7.98122,10,0.7825233367398035,-0.05783633422904244,-0.05783633422904244,0.0008681377428654269,-0.05783633422904244,0.019086083798406372,-0.05783633422904244,0.05969723655350956,-0.05783633422904244,neutral,,0,0,1,1,0,0,71.9166392075293,0.312832067541553,4,001100,0
2003-09-26,28.790746270076855,29.15347130297902,27.4326138470444,27.48322868347168,514547200,-0.05783633422904244,-0.05957627664067326,0.03655158798722214,0.031992164430985674,0.029159716004154616,-0.02425836603552467,0.09218931963625243,0.24923344351124355,0.5288603941749117,28.45331621170044,27.185378294724686,25.56184849372277,23.39714079636794,0.16191027490610366,0.17464047947850303,0.02648603010992656,29.406530981775347,24.68260319162897,-0.06540391654818556,0.11346556398850716,29.406530981775347,-0.06540391654818556,0.5928595051102439,1.7377200152602867,1.3096212156241185,1.3801917646430792,0.05021941856027716,99.17115020751953,-0.7228707277674813,1.2188874935019358,-2.3654554,8.659921,10,0.4026593102554615,0.04941610966438148,0.04941610966438148,0.049723553689269284,0.04941610966438148,0.08839779120553248,0.04941610966438148,0.09035779891453521,0.04941610966438148,neutral,,0,0,1,1,0,0,59.076039536208285,0.3137102126142237,4,001100,0
2003-10-03,27.635058088324477,29.077542140940043,27.2976302134064,28.84134292602539,519412800,0.04941610966438148,0.04823392346232732,0.0457412938553786,0.03377975146943156,0.030125725257668712,0.007365859495060967,0.11805048967857501,0.31247521397462696,0.6800973314407774,28.506038188934326,27.41962770315317,25.82594739473783,23.621657554919903,0.16078338869332343,0.22097032602262634,0.02563102856458266,29.406530981775347,25.247788627364958,-0.019219813996429247,0.142331447387259,29.406530981775347,-0.019219813996429247,0.8640964004056253,1.779911927533643,1.4994244099992544,1.397711942059831,0.0484620964302805,99.17115020751953,-0.709176077259629,1.1006289418123536,-3.2528431,8.077073,10,1.0,0.023983924524358935,0.023983924524358935,0.028956026550855496,0.000292966747943435,0.04896248107785306,0.000292966747943435,0.016776744127603882,0.000292966747943435,neutral,,0,0,1,1,0,0,66.5403167035166,0.42517666299215695,4,001100,0
2003-10-10,28.917284026627872,29.752402934598262,28.689513077757756,29.533071517944336,387227200,0.023983924524358935,0.02370082778740933,0.046567204680255596,0.03273976157700344,0.02951508183980367,0.03518579456437432,0.09956002927457086,0.372403615405581,0.5756076365480962,28.756994247436523,27.625326303335335,26.13417199941782,23.82914113998413,0.15930851813124702,0.2393678540259805,0.022897606949476623,29.752402934598262,25.247788627364958,-0.007371889159207057,0.16972903860319666,29.752402934598262,-0.007371889159207057,0.951309612389737,1.0628898568405063,1.4445932982191207,1.3555343018204071,0.045898859554678643,99.17115020751953,-0.702200978246746,0.8584513778096817,-3.2796938,8.104523,10,0.9451462364519463,-0.011424947372533967,-0.011424947372533967,0.017709372387396227,-0.023136064159815728,0.03896638009898701,-0.023136064159815728,0.006391569013748821,-0.023136064159815728,neutral,,0,0,1,1,0,0,66.71711025798416,0.5443316370837832,4,001100,0
2003-10-17,29.642723295758312,30.24165789305213,29.187220314881365,29.19565773010254,391989300,-0.011424947372533967,-0.011490713479815645,0.04650616156749766,0.0323837751322959,0.02878250648290548,0.0008681377428654269,0.10645795647373268,0.2904546488817459,0.4535916034514096,28.763325214385986,27.841408069317158,26.386915793785683,24.004342519319973,0.15984880847742078,0.2162656697055676,0.024131714022157746,30.24165789305213,25.247788627364958,-0.03458805620540739,0.15636494589703043,30.24165789305213,-0.03458805620540739,0.7905431425414664,1.054437578170763,1.4087398444512997,1.317897743417314,0.04514019706630824,99.17115020751953,-0.705603316397869,0.8647570713606756,-3.139782,8.157244,10,1.0,-0.01184646199209205,-0.01184646199209205,0.012424108735564543,-0.01184646199209205,0.09057287962258664,-0.01184646199209205,0.07236341858947193,-0.01184646199209205,neutral,,0,0,1,1,0,0,61.178508931131226,0.555505953212672,4,001100,0
2003-10-24,29.229399374990077,29.904234137796635,28.25086482574906,28.84979248046875,434329500,-0.01184646199209205,-0.011917190466027945,0.02977599064939401,0.032734768874158875,0.029092451873217483,0.049723553689269284,0.07547210997266873,0.26901698586316614,0.38461506070048945,29.104966163635254,27.997143231905422,26.622139784005974,24.158454564901497,0.1588962843915085,0.19419031556691713,0.021062121448346183,30.24165789305213,25.247788627364958,-0.0460247721042818,0.14266611251647365,30.24165789305213,-0.0460247721042818,0.721285172171632,1.6533693120475768,1.3876521686481222,1.3535864102372308,0.046918410631674595,99.17115020751953,-0.7090908755207596,1.0025154666112086,-2.9411173,8.162935,10,0.6854268784326277,0.028654664938911445,0.028654664938911445,0.0008771883429417038,0.0008771883429417038,0.12821838472523406,0.0008771883429417038,0.08053842492198648,0.0008771883429417038,neutral,,0,0,1,1,0,0,61.928226973675095,0.4659238321654058,4,001100,0
2003-10-31,28.917268155424875,30.368197087162223,28.71481533073154,29.67647361755371,395591200,0.028654664938911445,0.028251797938670057,0.021996808297342844,0.03287049028508885,0.028232044291152357,0.028956026550855496,0.11824513277554582,0.24398826355792846,0.39326658783528146,29.313748836517334,28.238530965951774,26.846007567185623,24.31954204119169,0.16114567116939216,0.22027271596186382,0.022197191659683924,30.368197087162223,25.247788627364958,-0.022777890555146896,0.1754088271076817,30.368197087162223,-0.022777890555146896,0.8649085370748139,1.653381756430683,1.3560196258723822,1.4100404657789942,0.04751374721776079,99.17115020751953,-0.7007549720311348,0.983362263951141,-3.102526,7.9951386,10,0.736931902520692,0.012791616232360248,0.012791616232360248,0.005685319877814843,-0.02700369477021658,0.08086595947983599,-0.02700369477021658,0.026267915734276004,-0.02700369477021658,neutral,,0,0,1,1,0,0,63.30722694222292,0.4242907413342327,4,001100,0
2003-11-07,29.887371280177643,30.520041652733514,29.651168966106347,30.05608367919922,352660400,0.012791616232360248,0.012710494561862793,0.019773735623258286,0.02870287099659658,0.028228806942822437,0.017709372387396227,0.1849017559927304,0.25413605881800505,0.421220261829204,29.444501876831055,28.599315349872295,27.08025814936711,24.49084975169255,0.16775512649967617,0.22723727367287694,0.027222304226430127,30.520041652733514,25.332136123955763,-0.015201747717560554,0.18648042676417553,30.520041652733514,-0.015201747717560554,0.9105693095295044,0.8688726866271672,1.3075153333190475,1.3555341134498549,0.045100157689139435,99.17115020751953,-0.6969271444739152,0.8958898249325657,-3.0957043,7.9509664,10,0.6107043202093322,-0.0165589079456816,-0.0165589079456816,-0.0165589079456816,-0.039292693940948475,0.040821817733216026,-0.039292693940948475,0.044752381704226796,-0.039292693940948475,neutral,,0,0,1,1,0,0,66.2764865716881,0.416699930882354,4,001100,0
2003-11-14,30.115133528716857,30.385077417124126,29.39810226107293,29.558387756347656,380043300,-0.0165589079456816,-0.016697539180409244,0.021266052926600606,0.028927994343576055,0.028672543140281902,0.012424108735564543,0.12415831073776618,0.22090584011515535,0.3252649827358438,29.535184383392334,28.850437897902268,27.28595726306622,24.63036188712487,0.17133633805776016,0.20007931234655674,0.030477919083702565,30.520041652733514,26.344412000410507,-0.03150893132217358,0.12199838644669958,30.520041652733514,-0.03150893132217358,0.7696984703011518,0.9869751560511979,1.2906497277891562,1.3496947770685794,0.04566198901625589,99.17115020751953,-0.7019456999894065,0.972833394896432,-2.7968621,8.168336,10,0.7354181917144265,-0.023116571169278788,-0.023116571169278788,0.0057071293560062575,-0.023116571169278788,0.06006030286425057,-0.023116571169278788,-0.007317816975915714,-0.023116571169278788,neutral,,0,0,1,1,0,0,70.69129049955174,0.49169878348032836,4,001100,0
2003-11-21,29.389673188924984,29.499326977931226,28.453318586623787,28.875099182128906,502083900,-0.023116571169278788,-0.02338794948203728,0.024443844682554332,0.02858787364573736,0.02876512054585075,0.0008771883429417038,0.055179121336689896,0.2181494668507813,0.23484856394481568,29.541511058807373,28.96659044119028,27.484843034010666,24.735969286698563,0.1710311451901212,0.16733243187102853,0.025782484085888013,30.520041652733514,26.833675477367418,-0.05389712403807545,0.07607693200595289,30.520041652733514,-0.05389712403807545,0.5537767024890718,1.105069169723869,1.1535746922082293,1.2919436801183672,0.044742484587480286,99.17115020751953,-0.708835693427911,1.2318214638217817,-2.3378823,8.674451,10,0.4026593102554615,0.033596237182330846,0.033596237182330846,0.03593359820562547,0.023663592284443036,0.07959141991329877,0.023663592284443036,0.022017960655975166,0.015588087563746411,neutral,,0,0,1,1,0,0,63.054749716930225,0.4980307437892879,4,001100,0
2003-11-28,29.11972353542158,29.963294138672808,29.07754613273103,29.84519386291504,262222800,0.033596237182330846,0.03304421354260279,0.02639218256378459,0.028922160176920245,0.027273356062248115,0.005685319877814843,0.05959887614298531,0.18764689063757922,0.27633482918336627,29.583691120147705,29.095720584575947,27.66620870736929,24.86023235321045,0.170372029158389,0.20051950596756307,0.01735724190005361,30.520041652733514,27.2976302134064,-0.022111627418373248,0.09332545094912592,30.520041652733514,-0.022111627418373248,0.7905767768874997,1.0881949565439015,1.012277992236534,1.268583635574291,0.04250545804464029,99.17115020751953,-0.6990536683252861,0.7006572566229333,-3.1918921,8.179765,10,1.0,-0.009609792045068954,-0.009609792045068954,0.013680352429979559,-0.009609792045068954,0.04223939744407357,-0.009609792045068954,-0.017422808801700107,-0.017422808801700107,neutral,,0,0,1,1,0,0,62.672556404827105,0.5389296921270612,4,001100,0
2003-12-05,30.123572918825115,30.469418388426657,29.49090130995078,29.558387756347656,442665300,-0.009609792045068954,-0.009656264060565545,0.025613096286538458,0.02895349478827012,0.027448204754854204,-0.0165589079456816,0.03241068780443479,0.16296066996033565,0.3237634425502458,29.459267139434814,29.167100026057316,27.825512152451736,24.999257968022274,0.16671863074361348,0.18237060452582954,0.01097599035673813,30.520041652733514,27.2976302134064,-0.03150893132217358,0.08281882072792368,30.520041652733514,-0.03150893132217358,0.701573211710462,0.9785170784758783,1.0396890901987117,1.26533886083912,0.04280811495097153,99.17115020751953,-0.7019456999894065,1.1157177879759572,-2.3959885,8.606282,10,0.4026593102554615,0.0057071293560062575,0.0057071293560062575,0.03807652369719561,0.0057071293560062575,0.04407196491113052,0.0057071293560062575,-0.00018009811895225436,-0.007888826741092592,neutral,,0,0,1,1,0,0,57.506947343385676,0.6169819378627084,4,001100,0
2003-12-12,29.541496910003325,29.91266503628764,28.790739484772157,29.727081298828125,480979000,0.0057071293560062575,0.005690905392168166,0.024339187886277175,0.02889719497698222,0.027342610356133192,0.0057071293560062575,0.04198617660575521,0.17623434195849486,0.4073474025765871,29.50144052505493,29.259241104125977,27.99681934943566,25.164725413689247,0.16270853836574628,0.18129964901810625,0.01010304141696805,30.520041652733514,27.2976302134064,-0.02598162751309252,0.08899860780693603,30.520041652733514,-0.02598162751309252,0.7539233059354548,1.1219255515154813,1.0734266890647826,1.2530089568048461,0.042150419821210004,99.17115020751953,-0.7002446655441321,1.1397937499370538,-2.5910404,8.48542,10,0.4026593102554615,0.006243603049798985,0.006243603049798985,0.07107698206646762,0.006243603049798985,0.03985056159704836,0.006243603049798985,0.03757974051865465,-0.013518802542251906,neutral,,0,0,1,1,0,0,56.109072208326516,0.6536833337754318,4,001100,0
2003-12-19,30.309140810387774,30.359755618527146,29.03537594296457,29.91268539428711,444226400,0.006243603049798985,0.0062241925128378095,0.017979052422658365,0.028357473851671988,0.027300977110736056,0.03593359820562547,0.025448852779217823,0.16721570868992774,0.40047486008076616,29.760837078094482,29.316345068124626,28.16163862668551,25.32922014823327,0.15741206782355133,0.1809556401353929,0.007582712478536591,30.520041652733514,27.2976302134064,-0.019900243432072973,0.09579788283586632,30.520041652733514,-0.019900243432072973,0.8115211946450793,1.3243796755625752,1.128254315524459,1.2627419015987331,0.042214260771114134,99.17115020751953,-0.69837311222373,1.090063606780838,-2.6976511,8.338953,10,0.7354181917144265,0.011393201062408043,0.011393201062408043,0.08812919478600278,0.011393201062408043,0.0018008192637288811,0.0018008192637288811,0.02098520027785744,-0.01963978258560206,neutral,,0,0,1,1,0,0,57.635047025876965,0.7425063401544969,4,001100,0
2003-12-26,29.819883894943498,30.456021860093227,29.76927228791456,30.25348663330078,200917700,0.011393201062408043,0.01132878733781687,0.009065509325089767,0.0218828778482632,0.026854496952569532,0.013680352429979559,0.10079812607661798,0.202279956376483,0.4449643644983221,29.862910270690918,29.529441833496094,28.35741006411039,25.508379789499138,0.15763690509470463,0.18602149109270472,0.012422963102779017,30.520041652733514,27.2976302134064,-0.008733769844277317,0.1082825284387765,30.520041652733514,-0.008733769844277317,0.9172808859292054,0.6867495721786661,1.0278929694331502,1.1818980213616852,0.03906650614150172,99.17115020751953,-0.6949366164454666,0.5122875717337023,-3.0391123,8.194752,10,1.0,0.014225857010101262,0.014225857010101262,0.06025102228409085,0.014225857010101262,-0.03068340148560611,-0.03068340148560611,0.02761516220997451,-0.03068340148560611,neutral,,0,0,1,1,0,0,56.18273002385193,0.6140422286476892,4,001100,0
2004-01-02,30.405378262690128,31.046741690876956,30.396940772861964,30.683868408203125,227274300,0.014225857010101262,0.014125619035155988,0.004117509502270538,0.018139983451133643,0.026651520223298628,0.03807652369719561,0.06388487134262766,0.18947700136625256,0.4164411835843327,30.144280433654785,29.671174562894382,28.545401133023777,25.68186477514414,0.15533567451890207,0.19476792969878542,0.014078747199985253,31.046741690876956,28.25086482574906,-0.011687966688641693,0.08612138415799997,31.046741690876956,-0.011687966688641693,0.8702112789015006,0.7932550575761752,0.9815774642082244,1.1060013390572647,0.036045042441962195,99.17115020751953,-0.6905968283720021,0.671714900590174,-2.9718986,8.271198,10,0.7354181917144265,0.037678564502028555,0.037678564502028555,0.01952684820413575,0.01952684820413575,-0.03135309448813417,-0.04427934683907386,0.002200012133882545,-0.04427934683907386,neutral,,0,0,1,1,0,0,71.32969478218139,0.5276865447557562,4,001100,0
2004-01-09,30.869519179879475,32.363203803212066,30.852640981857682,31.83999252319336,372678300,0.037678564502028555,0.03698606867682793,0.01392648944474266,0.019671901112842814,0.02647918309134088,0.07107698206646762,0.07811314186698581,0.1854501178325625,0.39279462082901917,30.672508239746094,29.848630024836613,28.736978164085976,25.854547170492317,0.15448280056912878,0.23150455172280893,0.018156593377348873,32.363203803212066,28.25086482574906,-0.01616685675497853,0.1270448787880296,32.363203803212066,-0.01616685675497853,0.8727703910387544,1.6793353950089411,1.1209299250815894,1.1534202266086828,0.03622551813630268,99.17115020751953,-0.6789389610126844,1.1972670074541198,-2.6804771,8.025284,10,0.5445969921368202,0.02226362799121029,0.02226362799121029,-0.015901983822756427,-0.017492619505543705,-0.016697151903700913,-0.0789819835783474,-0.01060148229298341,-0.0789819835783474,neutral,,0,0,1,1,0,0,70.53647658290218,0.5281265267350095,4,001100,0
